id,index,GO term,meaning,screening,category
GO:0003824,6444,catalytic activity,,,molecular_function
GO:2001061,6445,D-glycero-D-manno-heptose 7-phosphate biosynthetic process,,,biological_process
GO:0005003,6446,ephrin receptor activity,,,molecular_function
GO:0004617,6447,phosphoglycerate dehydrogenase activity,,,molecular_function
GO:0002039,6448,p53 binding,,,molecular_function
GO:0043186,6449,P granule,,,cellular_component
GO:0031235,6450,Unknown,,,cellular_component
GO:0006545,6451,glycine biosynthetic process,,,biological_process
GO:0004122,6452,cystathionine beta-synthase activity,,,molecular_function
GO:0039505,6453,symbiont-mediated suppression of host antigen processing and presentation of peptide antigen via MHC class II,,,biological_process
GO:0030251,6454,guanylate cyclase inhibitor activity,,,molecular_function
GO:0060326,6455,cell chemotaxis,,,biological_process
GO:0046899,6456,nucleoside triphosphate adenylate kinase activity,,,molecular_function
GO:0035251,6457,UDP-glucosyltransferase activity,,,molecular_function
GO:0032447,6458,protein urmylation,,,biological_process
GO:0016255,6459,attachment of GPI anchor to protein,,,biological_process
GO:2000648,6460,positive regulation of stem cell proliferation,,,biological_process
GO:0030956,6461,glutamyl-tRNA(Gln) amidotransferase complex,,,cellular_component
GO:1990745,6462,EARP complex,,,cellular_component
GO:0004560,6463,alpha-L-fucosidase activity,,,molecular_function
GO:0001750,6464,photoreceptor outer segment,,,cellular_component
GO:0033699,6465,DNA 5'-adenosine monophosphate hydrolase activity,,,molecular_function
GO:0042392,6466,sphingosine-1-phosphate phosphatase activity,,,molecular_function
GO:0052656,6467,L-isoleucine transaminase activity,,,molecular_function
GO:0010048,6468,vernalization response,,,biological_process
GO:0051666,6469,actin cortical patch localization,,,biological_process
GO:0006694,6470,steroid biosynthetic process,,,biological_process
GO:0015914,6471,phospholipid transport,,,biological_process
GO:0071773,6472,cellular response to BMP stimulus,,,biological_process
GO:0042777,6473,proton motive force-driven plasma membrane ATP synthesis,,,biological_process
GO:0042626,6474,ATPase-coupled transmembrane transporter activity,,yes,molecular_function
GO:0031418,6475,L-ascorbic acid binding,,,molecular_function
GO:0030991,6476,intraciliary transport particle A,,,cellular_component
GO:0009448,6477,gamma-aminobutyric acid metabolic process,,,biological_process
GO:0042301,6478,phosphate ion binding,,,molecular_function
GO:0097352,6479,autophagosome maturation,,,biological_process
GO:0015267,6480,channel activity,,,molecular_function
GO:0006289,6481,nucleotide-excision repair,,,biological_process
GO:0043462,6482,regulation of ATP-dependent activity,,,biological_process
GO:0050482,6483,arachidonic acid secretion,,,biological_process
GO:0030430,6484,host cell cytoplasm,,,cellular_component
GO:0034332,6485,adherens junction organization,,,biological_process
GO:0002949,6486,tRNA threonylcarbamoyladenosine modification,,,biological_process
GO:0039689,6487,negative stranded viral RNA replication,,,biological_process
GO:0042398,6488,cellular modified amino acid biosynthetic process,,,biological_process
GO:0005684,6489,U2-type spliceosomal complex,,,cellular_component
GO:0046332,6490,SMAD binding,,,molecular_function
GO:0031415,6491,NatA complex,,,cellular_component
GO:0006824,6492,cobalt ion transport,,,biological_process
GO:0045739,6493,positive regulation of DNA repair,,,biological_process
GO:0050906,6494,detection of stimulus involved in sensory perception,,,biological_process
GO:0090614,6495,5'-methylthioadenosine deaminase activity,,,molecular_function
GO:0039526,6496,Unknown,,,biological_process
GO:0009037,6497,tyrosine-based site-specific recombinase activity,,,molecular_function
GO:0008767,6498,UDP-galactopyranose mutase activity,,,molecular_function
GO:0036422,6499,heptaprenyl diphosphate synthase activity,,,molecular_function
GO:0004694,6500,eukaryotic translation initiation factor 2alpha kinase activity,,,molecular_function
GO:0052740,6501,1-acyl-2-lysophosphatidylserine acylhydrolase activity,,,molecular_function
GO:0051027,6502,DNA transport,,,biological_process
GO:0043819,6503,precorrin-6A synthase (deacetylating) activity,,,molecular_function
GO:0046416,6504,D-amino acid metabolic process,,,biological_process
GO:0004170,6505,dUTP diphosphatase activity,,,molecular_function
GO:0090071,6506,negative regulation of ribosome biogenesis,,,biological_process
GO:0030199,6507,collagen fibril organization,,,biological_process
GO:0016242,6508,negative regulation of macroautophagy,,,biological_process
GO:0102721,6509,ubiquinol:oxygen oxidoreductase activity,,,molecular_function
GO:0030289,6510,protein phosphatase 4 complex,,,cellular_component
GO:0015408,6511,ABC-type ferric iron transporter activity,,,molecular_function
GO:0030162,6512,regulation of proteolysis,,,biological_process
GO:0051266,6513,sirohydrochlorin ferrochelatase activity,,,molecular_function
GO:0038021,6514,leptin receptor activity,,,molecular_function
GO:0102552,6515,Unknown,,,molecular_function
GO:0052833,6516,inositol monophosphate 4-phosphatase activity,,,molecular_function
GO:0030073,6517,insulin secretion,,,biological_process
GO:0003755,6518,peptidyl-prolyl cis-trans isomerase activity,,,molecular_function
GO:0006621,6519,protein retention in ER lumen,,,biological_process
GO:0006897,6520,endocytosis,,,biological_process
GO:0019521,6521,D-gluconate metabolic process,,,biological_process
GO:0046148,6522,pigment biosynthetic process,,,biological_process
GO:0018142,6523,Unknown,,,biological_process
GO:0016174,6524,NAD(P)H oxidase H2O2-forming activity,,,molecular_function
GO:0043086,6525,negative regulation of catalytic activity,,,biological_process
GO:0046373,6526,L-arabinose metabolic process,,,biological_process
GO:0003984,6527,acetolactate synthase activity,,,molecular_function
GO:0072593,6528,reactive oxygen species metabolic process,,,biological_process
GO:0016323,6529,basolateral plasma membrane,,,cellular_component
GO:0004111,6530,creatine kinase activity,,,molecular_function
GO:0050919,6531,negative chemotaxis,,,biological_process
GO:0001056,6532,RNA polymerase III activity,,,molecular_function
GO:0097589,6533,archaeal-type flagellum,,,cellular_component
GO:0030011,6534,maintenance of cell polarity,,,biological_process
GO:0031087,6535,deadenylation-independent decapping of nuclear-transcribed mRNA,,,biological_process
GO:0043714,6536,(R)-citramalate synthase activity,,,molecular_function
GO:0009384,6537,N-acylmannosamine kinase activity,,,molecular_function
GO:0051391,6538,tRNA acetylation,,,biological_process
GO:0031214,6539,biomineral tissue development,,,biological_process
GO:0004046,6540,aminoacylase activity,,,molecular_function
GO:0097193,6541,intrinsic apoptotic signaling pathway,,,biological_process
GO:0097053,6542,L-kynurenine catabolic process,,,biological_process
GO:0008333,6543,endosome to lysosome transport,,,biological_process
GO:0046342,6544,CDP-diacylglycerol catabolic process,,,biological_process
GO:0004401,6545,histidinol-phosphatase activity,,,molecular_function
GO:0030122,6546,AP-2 adaptor complex,,,cellular_component
GO:0070176,6547,DRM complex,,,cellular_component
GO:0006602,6548,creatinine catabolic process,,,biological_process
GO:0046654,6549,tetrahydrofolate biosynthetic process,,,biological_process
GO:0048027,6550,mRNA 5'-UTR binding,,,molecular_function
GO:0016849,6551,phosphorus-oxygen lyase activity,,,molecular_function
GO:0042168,6552,heme metabolic process,,,biological_process
GO:0000126,6553,transcription factor TFIIIB complex,,,cellular_component
GO:0005656,6554,nuclear pre-replicative complex,,,cellular_component
GO:0003712,6555,transcription coregulator activity,,,molecular_function
GO:0070301,6556,cellular response to hydrogen peroxide,,,biological_process
GO:0047728,6557,carnitine 3-dehydrogenase activity,,,molecular_function
GO:0032329,6558,serine transport,,,biological_process
GO:0052909,6559,18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity,,,molecular_function
GO:0000030,6560,mannosyltransferase activity,,,molecular_function
GO:0009017,6561,succinylglutamate desuccinylase activity,,,molecular_function
GO:0005094,6562,Rho GDP-dissociation inhibitor activity,,,molecular_function
GO:0050665,6563,hydrogen peroxide biosynthetic process,,,biological_process
GO:0004100,6564,chitin synthase activity,,,molecular_function
GO:0010825,6565,positive regulation of centrosome duplication,,,biological_process
GO:0016788,6566,"hydrolase activity, acting on ester bonds",,,molecular_function
GO:0106256,6567,hydroperoxy icosatetraenoate dehydratase activity,,,molecular_function
GO:0031252,6568,cell leading edge,,,cellular_component
GO:0007218,6569,neuropeptide signaling pathway,,,biological_process
GO:0004896,6570,cytokine receptor activity,,,molecular_function
GO:0000286,6571,alanine dehydrogenase activity,,,molecular_function
GO:0043154,6572,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,,,biological_process
GO:0034715,6573,pICln-Sm protein complex,,,cellular_component
GO:0042883,6574,cysteine transport,,,biological_process
GO:0042410,6575,6-carboxyhexanoate-CoA ligase activity,,,molecular_function
GO:0019365,6576,pyridine nucleotide salvage,,,biological_process
GO:0002931,6577,response to ischemia,,,biological_process
GO:0006054,6578,N-acetylneuraminate metabolic process,,,biological_process
GO:0098027,6579,"virus tail, sheath",,,cellular_component
GO:0042734,6580,presynaptic membrane,,,cellular_component
GO:0060077,6581,inhibitory synapse,,,cellular_component
GO:0046608,6582,carotenoid isomerase activity,,,molecular_function
GO:0032299,6583,ribonuclease H2 complex,,,cellular_component
GO:0009916,6584,alternative oxidase activity,,,molecular_function
GO:0047734,6585,CDP-glycerol diphosphatase activity,,,molecular_function
GO:0008625,6586,extrinsic apoptotic signaling pathway via death domain receptors,,,biological_process
GO:1902476,6587,chloride transmembrane transport,,yes,biological_process
GO:0008817,6588,corrinoid adenosyltransferase activity,,,molecular_function
GO:0009638,6589,phototropism,,,biological_process
GO:0031126,6590,sno(s)RNA 3'-end processing,,,biological_process
GO:0009635,6591,response to herbicide,,,biological_process
GO:0043200,6592,response to amino acid,,,biological_process
GO:0003724,6593,RNA helicase activity,,,molecular_function
GO:0030317,6594,flagellated sperm motility,,,biological_process
GO:0018802,6595,"2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity",,,molecular_function
GO:0017013,6596,protein flavinylation,,,biological_process
GO:0039617,6597,T=3 icosahedral viral capsid,,,cellular_component
GO:0009749,6598,response to glucose,,,biological_process
GO:0003942,6599,N-acetyl-gamma-glutamyl-phosphate reductase activity,,,molecular_function
GO:0052821,6600,DNA-7-methyladenine glycosylase activity,,,molecular_function
GO:0009653,6601,anatomical structure morphogenesis,,,biological_process
GO:0006367,6602,transcription initiation at RNA polymerase II promoter,,,biological_process
GO:0102082,6603,demethylrebeccamycin--D-glucose O-methyltransferase activity,,,molecular_function
GO:0009786,6604,regulation of asymmetric cell division,,,biological_process
GO:0045121,6605,membrane raft,,,cellular_component
GO:0019594,6606,mannitol metabolic process,,,biological_process
GO:0004581,6607,dolichyl-phosphate beta-glucosyltransferase activity,,,molecular_function
GO:0017070,6608,U6 snRNA binding,,,molecular_function
GO:0019236,6609,response to pheromone,,,biological_process
GO:0047423,6610,N-methylhydantoinase (ATP-hydrolyzing) activity,,,molecular_function
GO:0035835,6611,indole alkaloid biosynthetic process,,,biological_process
GO:0099634,6612,postsynaptic specialization membrane,,,cellular_component
GO:0000132,6613,establishment of mitotic spindle orientation,,,biological_process
GO:0007076,6614,mitotic chromosome condensation,,,biological_process
GO:0009015,6615,N-succinylarginine dihydrolase activity,,,molecular_function
GO:0106294,6616,NADPH oxidase H202-forming activity,,,molecular_function
GO:0030125,6617,clathrin vesicle coat,,,cellular_component
GO:0052618,6618,coenzyme F420-0:L-glutamate ligase activity,,,molecular_function
GO:1904684,6619,negative regulation of metalloendopeptidase activity,,,biological_process
GO:0047869,6620,dimethylpropiothetin dethiomethylase activity,,,molecular_function
GO:1990023,6621,mitotic spindle midzone,,,cellular_component
GO:0006446,6622,regulation of translational initiation,,,biological_process
GO:0030643,6623,intracellular phosphate ion homeostasis,,,biological_process
GO:0051499,6624,D-aminoacyl-tRNA deacylase activity,,,molecular_function
